face_recognition_dst,openface_OEN_dst,openface_IEBL_dst,dlib_trained_model,sift_feature,is_different_gender,pca_eigenface_dst,target
0.7697932789523644,0.9397986531257629,0.9126222133636475,0.7565711528311595,9,1,3942256.0696169906,1
,,,0.7857628260145009,7,1,6238313.812516327,1
,,,0.6560778176667933,5,0,5546052.031094011,1
,,,0.5780488506038268,7,0,8559070.795282513,1
,,,0.8224287321823848,5,1,11708047.10161009,1
,,,0.6964534464167382,11,1,6445133.353625238,1
,,,0.8126604342456936,12,1,16267159.792610448,1
,,,0.8402352694195253,8,0,6711371.077557256,1
,,,0.8380646785907362,9,1,7616441.5945251295,1
,,,0.9671317055801361,4,1,10360462.797014646,1
,,,0.8134090826754029,2,1,8649965.129363358,1
,,,0.7568216517951672,7,1,5832205.417518145,1
,,,0.8714186692987201,3,0,6810348.34925384,1
,,,0.7220783815067754,1,0,19871918.745314572,1
,,,0.7590305854204095,0,1,12869148.256123558,1
,,,0.7526120197936397,2,0,7555103.616791103,1
,,,0.8881818154493563,8,0,6808835.847848883,1
,,,0.6950067767162984,8,0,6444068.45081277,1
,,,0.5685944852854355,8,1,7946241.147018005,1
,,,0.8719717404050837,10,1,5771964.162401738,1
0.7027198171769807,0.9094669222831726,0.9461787939071655,0.7116263812203536,8,0,5107749.064348405,1
0.9588597429479161,1.4318678379058838,1.3497287034988403,0.9395309890742546,4,1,27644621.03898698,1
0.9485475037076713,1.4680229425430298,1.4589574337005615,0.9190442657221874,11,0,6750195.482485081,1
0.8847087476825125,1.3596761226654053,1.2573283910751343,0.8661538683511574,8,1,9882826.308458753,1
,,,0.8182787080524299,7,0,7523799.999587974,1
,,,0.7965746694903274,14,0,9603562.263403723,1
,,,0.8140919751936069,5,0,7548593.28465672,1
0.8597268305557787,1.3368185758590698,1.1898398399353027,0.8326398094263816,5,0,16221144.111717958,1
,,,0.8142973183443808,6,1,7220975.156583806,1
,,,0.7775357708205202,8,0,4798384.19072504,1
,,,0.8702201323289332,17,1,13794252.522416016,1
,,,0.8617523420670682,6,1,16453370.706581676,1
,,,0.8334529931657247,10,0,21517306.0205542,1
,,,0.7642830209942293,11,1,6187916.898007601,1
0.7807297671656439,1.4595842361450195,1.4537415504455566,0.7380151383372392,10,1,4579579.189675018,1
0.8177715113630708,1.4598147869110107,1.2990200519561768,0.7373508369441882,4,0,6973611.52685522,1
,,,0.7548600161923115,12,1,12192469.693945032,1
,,,0.9332267516023413,7,1,7601596.5947609,1
,,,0.7393948106712576,6,1,5989130.089932971,1
,,,0.7270251782366932,8,1,10692260.633271152,1
,,,0.749959657898496,13,0,16678604.015379464,1
,,,0.7759444596536621,8,1,10422843.05014414,1
,,,0.6600558791327895,10,0,8034645.051015508,1
,,,0.7509959217008267,8,1,9727704.758335955,1
,,,0.9075827044019266,8,0,19935080.351437278,1
,,,0.828552455434528,14,0,16418354.07167054,1
0.9522931125591039,1.4053422212600708,1.3938630819320679,0.9252660587030261,12,0,18770048.3903272,1
0.9535938223089954,1.4232066869735718,1.4272668361663818,0.9596935059130726,9,1,13159005.467867548,1
,,,0.8119171921096372,10,1,8598837.773549661,1
,,,0.7159554538079215,8,1,8900741.963524729,1
,,,0.8975894206842928,5,1,11236726.490823764,1
,,,0.8408152653723526,7,1,5133982.725930424,1
,,,0.9212055656367728,7,1,13341364.771201652,1
,,,0.8388865204567733,14,1,11851655.539121617,1
,,,0.9815145504582109,6,1,26887919.90948837,1
,,,0.9945472488385301,5,0,14743401.247695936,1
0.8179470095797209,1.4278148412704468,1.4710694551467896,0.7979967103570582,17,1,8851913.411856672,1
0.736462175915227,1.08921480178833,1.1265736818313599,0.714463718230023,16,0,8530341.046762902,1
0.723732427297065,1.1837407350540161,1.1658939123153687,0.7332479229269485,8,0,7907075.209514863,1
0.7954061975650348,1.315291166305542,1.3650704622268677,0.7556842793972374,8,0,5330011.110451648,1
,,,0.6870093397630912,12,0,4957585.039868504,1
0.6821475462967116,1.1055827140808105,1.1126911640167236,0.6425136239147727,15,0,8209549.327555564,1
,,,0.7939882044297879,11,0,6594677.952564818,1
,,,0.815310122450926,7,1,7433478.421999893,1
,,,0.6936738481200776,8,0,10874673.676720629,1
,,,0.6671839110531077,14,0,6531408.866211371,1
,,,0.7549978196123288,11,0,8723049.564946454,1
,,,0.8982853692122936,10,1,17469259.705403894,1
,,,0.738250914517264,5,0,7799339.006119718,1
,,,0.9904442798969848,7,1,20276522.41708239,1
,,,0.7786168880525907,9,0,13028583.864718378,1
,,,0.5975207740656161,9,0,15068851.386377728,1
,,,0.7702778442442206,13,1,13475315.544295726,1
,,,0.7585273587154547,5,0,5774054.370046926,1
,,,0.760688580361586,7,1,5900581.229045322,1
,,,0.6397457879216771,4,1,10161649.825989109,1
,,,0.8301008651524454,7,0,3577222.8004311523,1
,,,0.8540643696635986,16,0,6201506.076128443,1
,,,0.9328683331731182,5,0,17341007.5058594,1
0.8668896185473901,1.365392804145813,1.4139790534973145,0.8732621097515704,5,1,9908339.428230748,1
0.7624677706003283,1.163917899131775,1.2400730848312378,0.7773804650152326,7,0,7154187.506887173,1
,,,0.7991325711219416,5,0,16131200.129151026,1
,,,0.8906524436909633,6,0,12287110.98685938,1
,,,0.7328633052328841,12,1,7415691.858025925,1
,,,0.786310241778477,11,0,16996500.83942463,1
,,,0.7876014241108584,7,1,15019974.044341771,1
,,,1.006397907497942,5,1,9049898.360841436,1
,,,0.7583610356966911,11,1,9630050.48342697,1
0.8201322996666102,1.4695508480072021,1.1992754936218262,0.811401726789289,18,0,3717888.9666261557,1
,,,0.79314302989455,7,0,21507424.910393897,1
,,,0.8259595507420313,9,0,3985908.599646761,1
,,,0.818750740173305,12,0,7209720.137947658,1
0.6405000860996615,1.2483030557632446,1.173478364944458,0.6148438999734095,3,1,20121893.013279296,1
0.8148124936708959,1.2316209077835083,1.3220024108886719,0.7456716925913932,11,1,13826429.416493906,1
0.9488426784485424,1.3738656044006348,1.3170769214630127,0.9281223962977962,11,0,14245541.50519811,1
,,,0.9308065137358283,10,0,14817209.053516187,1
,,,0.8358502696208374,14,1,8580534.314518647,1
,,,0.9387600411733084,13,1,5029570.631513638,1
,,,0.8654466860141636,9,0,6096175.450002895,1
,,,0.8432213728852325,11,0,8918097.899468953,1
,,,0.6479827170660317,7,0,9234786.278025065,1
,,,0.845866380041627,11,0,11525769.822662605,1
1.0221009105152326,1.5932344198226929,1.483212947845459,1.0005352904010327,5,1,9108951.67656545,1
0.6983684878901505,1.0547736883163452,1.0870341062545776,0.7031615189324506,5,0,13127257.080499051,1
,,,0.7479775906828041,7,0,19932331.827378806,1
,,,0.8587220435892314,7,0,8106253.04763949,1
,,,0.8014168399660211,8,1,15420548.621670388,1
,,,0.8075944897949765,5,1,8264717.091516958,1
0.8915012196060764,1.3720959424972534,1.4189860820770264,0.8806314309814709,5,0,11470720.145533673,1
,,,0.8375669933774275,11,0,8398387.1432189,1
,,,0.6661575266909145,11,0,5327192.582821838,1
,,,0.7568455309605917,7,0,9709150.276397621,1
,,,0.940246347269494,7,1,6388610.0659643095,1
,,,0.9886839764236091,16,1,4938055.457678912,1
0.842027542548899,1.4837217330932617,1.4369460344314575,0.7970621899312473,11,0,14350971.833379805,1
,,,0.6753209297081022,12,1,10956715.741007796,1
,,,0.9099490049223417,11,1,12575937.944023183,1
0.7957607070136985,1.2210725545883179,1.009001612663269,0.8198655371301995,10,0,9930604.09944997,1
,,,0.7123699749492511,13,0,7422279.97190624,1
,,,0.8121117033018069,6,1,12386641.216058856,1
0.786917808087846,1.3047575950622559,1.2174428701400757,0.8392162033203829,4,0,5290433.636801855,1
,,,0.7927035112260039,11,1,7079704.414090889,1
,,,0.9062625747174622,9,1,7048744.450783415,1
,,,0.7743597858332322,9,1,8194032.576349207,1
,,,0.7218296395450989,9,1,18148812.656647943,1
,,,0.8170527563036077,8,1,25945009.280232064,1
,,,0.8314623817191568,4,0,7746958.657089761,1
,,,0.8031629677002075,9,1,7064978.915372677,1
,,,0.6773478060872156,13,1,6758885.824825864,1
,,,0.8869287822014378,13,0,11114919.569589788,1
,,,0.5992477346387293,10,1,19914468.89587247,1
,,,0.8026692426747689,7,0,12773483.072590047,1
,,,0.8058337888474237,11,0,10256206.973196499,1
,,,0.645509114242777,4,0,8969348.998969352,1
,,,0.7822021659458157,18,0,6280434.749258049,1
,,,0.7036975120355301,8,0,11446152.427528124,1
,,,0.8197506203930992,7,1,11241128.93764343,1
,,,0.8530509800261212,3,1,23705172.890398085,1
0.6848831225289141,1.377029538154602,1.343698501586914,0.7137670123565091,8,0,3916692.038156752,1
0.7809429749663003,1.3846889734268188,1.3140236139297485,0.7313374611872149,9,0,9982554.527556965,1
,,,0.5356533813431594,6,0,5139570.283715362,1
,,,0.8311040620461275,4,0,6122715.995927951,1
0.8142052784803036,1.2536320686340332,1.2589808702468872,0.8377893728811048,6,0,15028425.38459051,1
,,,0.8773080374421742,8,0,13296167.91996177,1
,,,0.8719933433938027,9,0,16100478.460828815,1
,,,0.762868153111996,2,0,5605598.907351292,1
0.5056329432547004,0.5617122054100037,0.5124952793121338,0.5426828462643952,6,1,4180962.591023507,1
0.7285807815113106,1.470531940460205,1.3885698318481445,0.6879343719140324,6,0,7126739.742961854,1
,,,0.7166673060435473,10,0,8391348.602318969,1
0.7705358267633433,0.8628376126289368,0.9606980085372925,0.82919710577938,8,1,10442519.71054422,1
,,,0.8491660222500973,11,0,6026116.724336494,1
,,,0.7520669387882374,8,1,11478186.486036219,1
0.8178609093815145,1.3224295377731323,1.3379526138305664,0.804231174269312,11,0,5679522.678683658,1
,,,0.91181091062531,3,1,9006030.163243404,1
,,,0.8190536902465773,5,1,7713149.760560889,1
,,,0.7828827164115747,8,0,25924191.349487145,1
,,,0.6824756583725234,11,1,26287513.420262516,1
,,,0.7054703487632902,11,1,11250407.592826158,1
0.7304556626381766,1.169590950012207,1.2860881090164185,0.700075106116118,13,0,8785132.83322785,1
,,,0.801739024353626,4,0,3004648.034112814,1
0.7105927366427094,1.432241678237915,1.4030739068984985,0.681238147178675,9,1,3401858.9044833267,1
,,,0.7516245364145479,6,0,14142167.443536105,1
0.6757995448211597,1.0564690828323364,0.9979667067527771,0.6731356321777074,8,0,7818914.550250085,1
,,,0.7976078186504363,12,1,19519780.275390446,1
0.9365474072158239,1.6287670135498047,1.6257261037826538,0.9249219983915631,16,1,5201703.756578223,1
0.711895618547971,1.2899502515792847,1.3369271755218506,0.6748469012861914,3,1,7347637.072977408,1
,,,0.7854839101604806,10,0,6128013.639932601,1
,,,0.8775378100273439,9,1,9085617.859893072,1
,,,0.7820955789097649,11,0,6021799.837437351,1
,,,0.814940491562207,10,1,9671262.787954865,1
0.9624288714654802,1.4372583627700806,1.393563151359558,0.9311665821688998,10,0,4865562.870471668,1
0.9300083207694244,1.4043728113174438,1.3107320070266724,0.9134891521294782,12,1,10986831.41881853,1
,,,0.7081726214442315,9,1,28229173.487071857,1
,,,0.7949957862808841,6,0,7114206.275265323,1
,,,0.7663019276902462,5,0,11888043.254081475,1
,,,0.8871018595682904,7,0,11456894.793747915,1
,,,0.7279878036508229,12,0,10253909.583264427,1
,,,0.8847498568176958,4,0,15039666.261091033,1
,,,0.8782116849099714,8,0,20545803.528600626,1
,,,0.7056166524991059,5,0,16128149.670496985,1
,,,0.8422451328810295,4,1,9290053.036935825,1
,,,0.911384150928549,7,1,14543245.480892926,1
0.7916010425499351,1.3723474740982056,1.435920000076294,0.7831958177425036,4,1,11361308.806173896,1
0.688754153414732,0.8540065884590149,0.8655227422714233,0.7011924962551793,5,0,9913539.491499592,1
,,,0.817799679732484,5,0,9928505.406523408,1
,,,0.7411275889880699,11,1,7936099.821562226,1
,,,0.8720949230078763,11,1,7696240.716102374,1
,,,0.707631160371819,13,0,10725356.766164588,1
,,,0.8144394824040134,8,1,14317983.887823889,1
0.9281551426032807,1.3700830936431885,1.308815360069275,0.8824789995504886,6,1,9657642.497135652,1
,,,0.7589020382006378,11,0,5012114.286406486,1
0.9175813051576764,1.3419218063354492,1.2703123092651367,0.8970966569626181,13,1,5952808.843010542,1
,,,0.9357376149224483,7,0,10730013.771425484,1
0.768498685994139,1.3255150318145752,1.2630501985549927,0.7715948065759988,7,1,10196520.089796545,1
,,,0.9157886224077227,12,1,9071586.032927208,1
0.8895578930615071,1.6636836528778076,1.6089214086532593,0.8916610629175891,6,0,14372380.198287008,1
,,,0.8568803192951938,9,1,23823055.368996482,1
,,,0.6799999420332541,6,0,5545112.993288596,1
,,,0.7214523144971349,8,1,8329031.988799781,1
,,,0.8581561396834801,5,0,4313400.862712623,1
,,,0.7710685623912068,11,0,6210521.6875885725,1
,,,0.8140936474969911,11,0,8713344.524374668,1
,,,0.8863562303372471,9,1,17194383.257926118,1
0.8983351041666394,1.586312174797058,1.6081417798995972,0.922479711014798,6,1,11590043.000645338,1
0.9014722809927033,1.4970197677612305,1.444411277770996,0.8666348718459164,5,1,12979082.147394633,1
,,,0.558612623866934,11,1,10880749.845291361,1
,,,0.6676473021217164,8,0,8464227.97693552,1
,,,0.8106287606072431,11,0,14655729.199216958,1
0.8431427645304536,1.2493573427200317,1.3200370073318481,0.8184375375433636,13,1,26992452.91916473,1
,,,0.8136276177780076,21,1,23656381.81538944,1
,,,0.770304821991888,11,0,6150290.331967103,1
0.8567952531810095,1.2924602031707764,1.2094488143920898,0.8359646808261083,11,0,3324941.243039416,1
,,,0.7295270889513357,7,1,8550804.00990366,1
,,,0.9213622758958788,9,0,2463028.988461261,1
0.6165146623449427,1.129841923713684,1.109565019607544,0.631554355212077,14,0,9359866.396549154,1
0.6870437412490243,1.0507489442825317,1.1413170099258423,0.7088362060370136,6,0,5853292.755946691,1
,,,0.7553111081216536,7,0,5192713.600962219,1
,,,0.82088629349863,19,1,4204823.202247867,1
0.7415771824178808,1.0591925382614136,0.9056175351142883,0.7423662542057388,6,1,5511904.43041695,1
0.7364579582147224,1.3117636442184448,1.3192802667617798,0.751958968942612,4,1,32828057.398980044,1
,,,0.7712112966275521,2,0,8132546.813297912,1
0.849310104711781,1.4074145555496216,1.469310998916626,0.8474522421254809,4,0,4295204.883912349,1
,,,0.8389532823163179,10,1,18815046.544561565,1
,,,0.6141098450676361,8,0,5347734.741922088,1
,,,0.7529340124119582,11,0,7288602.849136486,1
,,,0.8061360376645814,9,1,9942692.796981135,1
,,,0.7063854686615737,15,0,8439064.167913439,1
,,,0.8742201526182157,20,0,7094453.2473328775,1
0.8948484933614455,1.3447856903076172,1.3464043140411377,0.887272499403333,12,1,12034741.748226779,1
0.8248959780554634,1.3344130516052246,1.2856842279434204,0.8228226714431306,19,0,7443040.627001878,1
0.8397681949835762,0.8771945238113403,1.1023932695388794,0.7998999088004649,8,0,10345977.714602036,1
0.6376453078973655,1.0176644325256348,1.0631147623062134,0.6853765445548473,9,1,12974688.185856337,1
,,,0.7544545834122388,3,1,12218981.248492062,1
0.6975166570512804,1.0685445070266724,1.186718225479126,0.6849068113457728,12,0,8064675.876012501,1
,,,0.7130613570483049,13,1,6735139.7649000585,1
,,,0.7626033266471564,7,1,12734972.623073066,1
0.8801465426320776,1.5019545555114746,1.39228355884552,0.844448620598855,7,0,17023545.55248467,1
,,,0.7165246817647899,16,1,16813525.64608411,1
0.7712113686787893,1.2760385274887085,1.3159561157226562,0.770151362235585,7,1,15218093.343614962,1
,,,0.8839675892914015,6,1,8600727.162868993,1
,,,0.8111857789523036,9,0,4196720.46564225,1
0.7806845188646035,1.4841784238815308,1.4729090929031372,0.7385019363519016,3,0,5703584.815340655,1
0.8929269064684854,1.4207355976104736,1.3258432149887085,0.8542880919969671,9,0,7321474.829180285,1
,,,0.8363865547863263,12,0,3945106.4170519533,1
0.8421178115138416,1.6014212369918823,1.5020407438278198,0.8127115209965026,11,1,4584323.876176781,1
,,,0.7031279875591067,8,0,7743733.543060769,1
0.6709709573692589,1.1432183980941772,0.930065393447876,0.6143517949358339,7,0,5640905.456042719,1
,,,0.791997904044536,4,1,3171561.2969186795,1
,,,0.6957820261470296,3,1,4374462.361695207,1
,,,0.7719247834955374,8,1,9586639.783916365,1
,,,0.8057491267416398,10,0,6260715.662451099,1
,,,0.706317093270944,12,0,12994768.604228476,1
,,,0.6960804188383934,11,0,2216178.7182558174,1
,,,0.8668749712765772,9,1,5927604.728901928,1
0.7533976902410894,1.273743987083435,1.0627373456954956,0.7365692515743464,9,0,8061739.968657015,1
0.7932097820496637,1.0658504962921143,1.1391762495040894,0.7650470472898122,16,0,4190734.0996327247,1
,,,0.8515563547307242,4,0,5279031.539955223,1
0.78544572129715,1.432866096496582,1.2883756160736084,0.7005336783997679,5,0,12404499.197817726,1
,,,0.8364562944973832,8,1,10398372.205767617,1
,,,0.7851175765933057,5,1,5912713.767196921,1
,,,0.85296567353636,11,0,4142065.3540972173,1
,,,0.6982160727280503,10,1,7360594.804742648,1
,,,0.7833736018878283,11,0,4874932.0353223905,1
,,,0.8288896622375117,7,1,3338326.067300496,1
,,,0.9106659692174457,7,0,7019927.72812972,1
,,,0.7563890676382669,5,1,7339712.52728065,1
,,,0.7452076386759483,4,0,11643410.470741829,1
,,,0.780225239255424,8,0,7695602.198678965,1
,,,0.7742291728714711,12,0,9646156.254582057,1
,,,0.7144718615410603,5,0,8256946.695098498,1
0.9438403275842796,1.4888185262680054,1.5475817918777466,0.892329473566009,14,1,12723845.590764318,1
,,,0.7318605306369561,1,0,12472284.575182606,1
,,,0.7712437774819902,5,0,9839602.285138384,1
,,,0.6437461777336225,7,0,11462657.71401458,1
,,,0.7013164546995034,7,1,11620070.997215206,1
,,,0.657676337555999,8,0,6319763.321320862,1
,,,0.8862391264555662,7,0,8000089.449725702,1
,,,0.7983926896490631,10,1,6077005.078058148,1
0.6647343165129999,1.4521675109863281,1.3439730405807495,0.6896885483940013,9,1,4597163.521109566,1
,,,0.7565145349835883,7,0,4645460.328478169,1
,,,0.72933036758252,13,1,11432728.005287297,1
,,,0.6195268801797016,11,1,8013172.339391217,1
0.7268832611425843,1.0767992734909058,1.1606084108352661,0.6909115711169086,1,1,7975296.87176374,1
,,,0.7320676511353083,8,0,5633311.836319555,1
,,,0.7010190733444954,7,0,7952837.039072912,1
,,,0.7796334620094061,6,0,20133075.199916977,1
,,,0.8226872055611648,10,0,12332372.891923131,1
,,,0.6732257278859984,8,1,6904827.714715301,1
,,,0.5984844429298287,5,1,19186530.041805383,1
1.0001388686062767,1.6375211477279663,1.6618508100509644,0.9244541739872497,13,1,2787098.147599398,1
,,,0.7646976127160825,10,1,4629725.7883832045,1
0.8544061920500627,1.3617297410964966,1.2866566181182861,0.8485822463389925,13,0,4346751.554047287,1
0.6802372752732427,1.1052188873291016,1.0234112739562988,0.6574650011222218,7,1,7603466.185090357,1
,,,0.813052599851811,4,1,6662662.734042,1
,,,0.9611085320380591,8,0,10896980.067239938,1
,,,0.9162950010835386,3,0,14819770.901384428,1
,,,0.8813159477591029,3,1,13157962.485365298,1
0.8151303519982039,1.2183847427368164,1.216343879699707,0.8184164944071503,12,1,8385551.740926799,1
,,,0.78384137200571,5,0,4446894.844826051,1
0.7748026303768462,1.5339927673339844,1.4028853178024292,0.7717759370412121,11,0,8408206.735089237,1
,,,0.7656104013234956,7,1,3281724.9978936375,1
,,,0.515323044666941,8,1,5599411.015909128,1
,,,0.8703439147035719,8,1,6712022.322902724,1
,,,0.8997327294602335,7,0,11242442.742042875,1
,,,0.9712101398886458,11,0,4303762.290178269,1
,,,0.7610323632900957,9,1,7455216.298667127,1
0.7046319240694797,1.115606427192688,1.1453155279159546,0.6467598054224666,12,0,9010533.72633278,1
0.8341146848827151,1.3014342784881592,1.3315106630325317,0.7300527157114122,11,1,3342569.4150943975,1
0.7319441869396873,1.3258848190307617,1.267238974571228,0.7461814845342629,10,0,8376736.240685749,1
0.6871614945920163,1.0490286350250244,1.1624692678451538,0.6811130304571723,8,0,4906939.2237728,1
,,,0.7341648999697049,15,0,4587498.785624308,1
,,,0.7859694848131034,9,1,5916600.026066323,1
,,,0.7847165267599141,5,1,6954210.638099806,1
,,,0.7230929285766554,7,0,7953023.715263146,1
,,,0.9284688259439248,11,1,11980146.740758147,1
,,,0.8933552800538791,8,1,24821316.195763715,1
,,,0.8910386686628234,9,0,4933718.064683114,1
,,,0.7637299561941057,14,0,8382806.045295454,1
,,,0.9206338292982591,9,0,6961298.6764744185,1
,,,0.814748542854149,4,1,14070131.647309504,1
0.8331363669541823,1.6195588111877441,1.4377962350845337,0.8190427876157529,6,1,13380822.036698645,1
,,,0.726614997665628,12,0,6430748.680375559,1
0.7829245213755232,1.2647546529769897,1.1245322227478027,0.7982878831488069,11,0,4762293.46061328,1
,,,0.9033845471245687,5,0,12193699.352637514,1
0.9071515796358101,1.4384825229644775,1.5607479810714722,0.888941296133063,9,1,6940816.6214505695,1
0.9995845865274806,1.470942497253418,1.538228988647461,0.9979530559291546,4,0,12832969.137664147,1
0.7140231871842178,1.321959376335144,1.2272603511810303,0.7034431352538463,10,0,11467159.155783616,1
,,,0.8270926801774324,12,1,4384822.890253152,1
,,,0.7537042592817643,12,1,8363051.603149445,1
,,,0.8554220755284551,13,1,3185716.867571254,1
,,,0.6738929472765967,13,0,5218894.2295356495,1
,,,0.8175762532205566,9,1,6555686.67043663,1
,,,0.9231145562697887,9,0,8773843.166359426,1
,,,0.7992309309320429,9,1,6670498.1842843285,1
,,,0.9084380663829336,5,1,25249979.175761405,1
,,,0.6201984378417248,5,0,5871663.390121917,1
,,,0.9094900051787815,10,1,7678331.822655263,1
,,,0.766778061514678,3,1,4115703.706187801,1
,,,0.790169834511357,9,1,6569502.829834232,1
0.7243680523909615,1.0849759578704834,1.263381838798523,0.6992010737211998,5,1,5764545.905160309,1
,,,0.7981727459658824,10,0,8683544.216188343,1
,,,0.867631229881016,10,1,9009898.037336495,1
,,,0.8286669583115396,12,1,3050882.918107478,1
,,,0.7422567067808751,12,1,6830933.641867742,1
,,,0.7806212915089897,17,0,13938938.59066206,1
0.7978376411705221,1.4214940071105957,1.386654257774353,0.7881262826014245,11,0,12263579.180288274,1
0.8118688982466555,1.2196402549743652,1.2432018518447876,0.8433036946508364,14,0,4504854.266359568,1
,,,0.7857946923032133,12,1,9357635.47465451,1
,,,0.6548677324395046,18,1,6752857.032409467,1
,,,0.9834734686539732,13,1,18453745.384966828,1
,,,0.7324890915761909,8,1,9759388.798987363,1
,,,0.7670232342767435,10,1,3969372.9075687127,1
,,,0.7304121650627893,8,0,13415057.318616576,1
,,,0.7147657811698901,5,0,7242016.533071574,1
,,,0.7644460762961456,12,0,7239951.781270508,1
0.7867777864016415,1.299159049987793,1.1576766967773438,0.7810092437142919,12,0,6374034.47388371,1
0.7157419286284782,1.31450617313385,1.2065151929855347,0.7055428966058863,11,0,9509446.35082779,1
,,,0.7098914732749815,11,0,3306996.994253245,1
,,,0.7939584990756505,6,0,8772244.397927163,1
,,,0.8341164556048294,11,0,28120963.522133313,1
,,,0.6650045783264017,7,0,6290172.316741769,1
,,,0.8303622698736768,10,0,12381032.445070485,1
,,,0.9078003821758998,8,0,9493165.217190972,1
,,,0.632983722332364,7,1,10112725.814905595,1
,,,0.8291003835607194,7,0,8595481.137659369,1
0.8010792387020828,1.2987805604934692,1.323998212814331,0.7455923788772282,9,1,5072718.994408423,1
,,,0.8198418226002934,6,0,5206910.8909148825,1
,,,0.7844818137209026,13,0,6960742.890544408,1
,,,0.7193171732841067,16,0,11692953.200258886,1
,,,0.85861464213679,14,1,8816450.592566602,1
,,,0.8563486204918351,12,1,19883568.329534616,1
0.8296470299844847,1.4793976545333862,1.4437898397445679,0.8293992137368684,10,1,10083628.370859768,1
,,,0.933040408129154,11,0,7255867.340701453,1
0.9725483664349497,1.628959059715271,1.598076581954956,0.9157297870854977,12,1,8221548.9296323,1
0.8108249249292713,1.5724159479141235,1.5730559825897217,0.7630218866524718,6,1,7765957.909193464,1
,,,0.7481750985711567,14,0,7377629.007101436,1
,,,0.7263643809834737,11,0,10685251.08374925,1
,,,0.8242784753758173,15,0,14697825.387221333,1
,,,0.7407647720125546,10,1,16979822.311776776,1
,,,0.7189671942580809,17,1,16210684.58821064,1
,,,0.8238906616812282,5,0,5655161.435858218,1
0.8117770535917596,1.2523804903030396,1.1339008808135986,0.80679009441483,8,0,6736649.437877892,1
,,,0.8109577768657706,9,1,14345526.404057885,1
0.7246254842329359,1.3476518392562866,1.3425365686416626,0.718601661218477,8,0,6458593.131205123,1
0.7565488678286734,1.5560747385025024,1.431192398071289,0.718074193510902,8,0,6225634.680822873,1
,,,0.8161233698332846,4,0,18774611.35038619,1
,,,0.7972691078209452,14,0,7498047.877723942,1
0.7842656576731291,1.258413553237915,1.2275629043579102,0.8058297494800296,12,1,8817235.48109372,1
,,,0.7798754137718108,6,1,4258740.801420121,1
,,,0.8681285862296627,11,1,10568919.997428782,1
,,,0.8476265932531155,7,1,20524738.1104823,1
,,,0.5829481649272019,9,0,5280746.98100638,1
0.7173995919330681,0.9985061287879944,1.0484838485717773,0.7039205345286003,8,0,3617874.3692815676,1
0.7268648280581791,1.4322627782821655,1.4862343072891235,0.7125082750287104,10,0,6200705.63125214,1
,,,0.7534258428243602,7,0,6143390.3839962855,1
0.7779306375967718,1.3213478326797485,1.3353520631790161,0.7289516041994176,8,0,17573935.55065006,1
,,,0.8223631067459486,6,1,12026489.812090328,1
,,,0.814515440599361,5,0,8121308.0581177315,1
0.8662957222800589,1.5007606744766235,1.5306119918823242,0.8549489053559854,7,0,9172726.344267447,1
0.8716364134312068,1.3868640661239624,1.337171196937561,0.8492617388772058,10,1,9070316.776254978,1
,,,0.8276809380799567,7,0,5008774.621078943,1
,,,0.7644779501183169,7,1,7076844.16716099,1
,,,0.7384908408922403,8,1,4415895.283538833,1
,,,0.9180460680065984,10,1,31104703.822939996,1
,,,0.9332690083317261,8,1,10119151.294226235,1
,,,0.7898817885812687,6,0,10352588.45589935,1
0.8105550759545849,0.9094147682189941,0.9269917607307434,0.7746950123059423,13,0,5794042.864537508,1
,,,0.6748318913787137,12,0,5399364.850657205,1
,,,0.9063934978205294,5,1,8106972.882342736,1
,,,0.9655729573775585,19,1,7663302.975127925,1
0.7578899293385274,1.0278867483139038,0.9458656907081604,0.7544541568496732,12,0,7936017.09006883,1
,,,0.789367801242324,8,0,3764142.23539713,1
,,,0.9924358699145854,6,1,8026241.794027887,1
0.6216390954125134,0.8242399096488953,0.9704049825668335,0.6126474308854035,13,1,10447671.690551944,1
,,,0.7565079515577807,8,0,10841697.044873212,1
,,,0.9396203317205656,8,1,10643089.134814221,1
,,,0.9329410575573285,13,1,19433678.71107249,1
,,,0.7736321745140597,13,0,14072996.843986876,1
0.8261669309741357,1.2844905853271484,1.2150537967681885,0.7824619997784654,9,1,7889413.096334386,1
,,,0.9039389238669404,11,0,2832562.992309351,1
,,,0.7694151536902082,3,0,2070496.3365550784,1
,,,0.7134390843611293,5,0,12991966.340054628,1
,,,0.6772524841581565,6,1,14460854.81296263,1
,,,0.8494392387294266,15,1,6742746.112545283,1
0.7303932055353293,1.074221134185791,0.9891510009765625,0.7840537755912813,6,0,7512179.406745955,1
,,,0.8352379312872702,11,1,10607880.166858597,1
,,,0.9472549159929072,15,0,6481333.685288084,1
,,,0.753711489363172,7,0,4333802.307563418,1
,,,0.7594697488800686,3,1,4911778.662583239,1
,,,0.7153322269721187,6,0,7228363.715340423,1
0.7199951364371172,0.9343197345733643,0.9178699254989624,0.7302136787221436,12,1,8398119.149748828,1
,,,0.6845175697318412,9,0,6500637.700414475,1
,,,0.8605770684194288,18,1,6804449.664485183,1
,,,0.679397525276397,21,0,11438618.204774585,1
,,,0.7505518349026191,9,1,12408289.290164882,1
,,,0.7137120792995533,5,0,7152619.1440465,1
